time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-12-31T03:02:30.720Z,19.1935005187988,-155.487503051758,31.8400001525879,3.04,ml,45,77,,0.119999997,hv,hv73288327,2023-01-25T22:43:34.663Z,"1 km SW of Pāhala, Hawaii",earthquake,0.46,0.670000017,3.57,30,automatic,hv,hv
2022-12-31T03:01:44.529Z,29.2989,130.4746,35.861,4.5,mb,39,127,2.203,0.85,us,us7000j15x,2023-01-22T05:34:43.040Z,"Ryukyu Islands, Japan",earthquake,6.89,5.813,0.111,24,reviewed,us,us
2022-12-31T02:57:45.436Z,51.9258,-176.0087,233.3,2.9,ml,,,,0.24,ak,ak022groouvx,2023-01-23T02:45:55.639Z,"43 km E of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-12-31T02:57:45.036Z,53.8047,-176.6932,10,3,ml,16,266,1.757,1.02,us,us7000j52z,2023-01-19T02:32:57.040Z,"214 km N of Adak, Alaska",earthquake,6.44,2.02,0.115,10,reviewed,us,us
2022-12-31T02:43:08.351Z,54.2626,-164.5288,14.698,3.1,ml,20,184,0.257,0.54,us,us7000j1bm,2023-01-23T02:45:55.406Z,"82 km E of Akutan, Alaska",earthquake,2.09,5.554,0.101,13,reviewed,us,us
2022-12-31T02:08:02.347Z,-52.7278,27.7365,10,4.9,mww,39,41,16.821,0.67,us,us7000j15u,2023-01-25T23:04:07.040Z,"south of Africa",earthquake,11.72,1.827,0.098,10,reviewed,us,us
2022-12-31T01:10:16.709Z,53.9943,-164.9753,63.188,2.5,ml,17,204,0.49,0.25,us,us7000j52y,2023-01-19T01:40:12.040Z,"54 km ESE of Akutan, Alaska",earthquake,5.65,16.166,0.105,12,reviewed,us,us
2022-12-31T00:56:11.261Z,51.6229,178.665,71.451,3,ml,12,222,0.338,0.26,us,us7000j532,2023-01-27T02:02:55.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.12,6.401,0.128,8,reviewed,us,us
2022-12-31T00:43:57.999Z,-1.7451,-77.7617,182.543,4.3,mb,51,76,1.127,0.59,us,us7000j15l,2023-01-15T02:34:06.040Z,"Ecuador",earthquake,4.63,6.144,0.072,54,reviewed,us,us
2022-12-31T00:37:10.533Z,61.8745,-150.477,62.4,2.6,ml,,,,0.45,ak,ak022grndmj9,2023-01-27T17:48:14.074Z,"29 km WNW of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-12-31T00:35:20.146Z,62.1608,-141.2766,1.3,2.5,ml,,,,1.02,ak,ak022grnd7v2,2023-01-18T01:15:56.729Z,"57 km S of Alcan Border, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-12-31T00:32:51.895Z,-26.5056,-114.8537,10,4.6,mb,37,82,37.036,0.48,us,us7000j3vc,2023-01-27T01:56:33.040Z,"Easter Island region",earthquake,7.07,1.9,0.102,29,reviewed,us,us
2022-12-31T00:22:19.573Z,59.8194,-162.5468,8.7,2.9,ml,,,,0.42,ak,ak022grnaflg,2023-01-23T02:45:57.128Z,"Southern Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-12-31T00:16:27.450Z,18.6183333333333,-66.8101666666667,71.25,2.77,md,20,218,0.2754,0.23,pr,pr71389948,2022-12-31T05:49:13.925Z,"14 km N of Hatillo, Puerto Rico",earthquake,1.03,0.85,0.0527326748090013,15,reviewed,pr,pr
2022-12-30T23:52:34.951Z,34.5971,24.9455,10,4.1,mb,50,123,0.691,0.69,us,us7000j15e,2023-01-15T02:37:23.040Z,"49 km SSW of Pýrgos, Greece",earthquake,4.59,1.903,0.127,17,reviewed,us,us
2022-12-30T23:31:10.951Z,-6.1042,146.2693,35,4.3,mb,7,186,17.826,0.26,us,us7000j3pf,2023-01-15T03:32:51.040Z,"49 km ENE of Kainantu, Papua New Guinea",earthquake,15.7,1.991,0.375,2,reviewed,us,us
2022-12-30T23:15:14.464Z,-33.7403,57.5622,10,4.4,mb,15,125,56.433,0.36,us,us7000j3pe,2023-01-14T04:06:10.040Z,"Southwest Indian Ridge",earthquake,12.33,1.888,0.31,3,reviewed,us,us
2022-12-30T23:14:37.589Z,-0.1974,97.3179,10,4.4,mb,38,91,1.513,0.69,us,us7000j15a,2023-01-15T02:40:46.040Z,"269 km SW of Sibolga, Indonesia",earthquake,6.74,1.864,0.127,18,reviewed,us,us
2022-12-30T22:55:16.050Z,18.0731666666667,-67.0983333333333,18.39,3.03,md,20,122,0.04804,0.22,pr,pr71389923,2022-12-31T03:47:25.775Z,"1 km SSE of Monte Grande, Puerto Rico",earthquake,0.5,0.31,0.16628437897365,12,reviewed,pr,pr
2022-12-30T22:45:46.147Z,-52.9992,28.4258,10,4.5,mb,11,123,21.33,0.4,us,us7000j3pd,2023-01-14T04:00:08.040Z,"south of Africa",earthquake,8.56,1.954,0.192,8,reviewed,us,us
2022-12-30T22:42:12.588Z,52.4365,160.3532,35,4.7,mb,76,67,1.191,0.56,us,us7000j154,2023-01-15T02:47:33.040Z,"135 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,5.38,1.819,0.068,65,reviewed,us,us
2022-12-30T22:35:25.866Z,-24.0267,-67.1397,232.941,4.5,mb,20,197,1.433,0.48,us,us7000j152,2022-12-30T23:15:42.040Z,"86 km WNW of San Antonio de los Cobres, Argentina",earthquake,9.88,5.816,0.191,8,reviewed,us,us
2022-12-30T22:31:24.340Z,17.9373333333333,-66.8686666666667,17.04,2.9,md,9,218,0.03885,0.12,pr,pr71389918,2022-12-30T23:09:13.590Z,"Puerto Rico region",earthquake,0.52,0.61,0.105040261493042,6,reviewed,pr,pr
2022-12-30T22:04:03.090Z,42.06666666666667,-120.43066666666667,2.82,2.48,ml,4,131,0.1681,0.09,uw,uw61900991,2022-12-31T00:28:03.590Z,"13 km NW of New Pine Creek, Oregon",earthquake,1.58,6.54,0.1517271118264576,5,reviewed,uw,uw
2022-12-30T21:56:17.368Z,55.4322,-158.3426,16.4,2.6,ml,,,,0.71,ak,ak022gqcghcw,2023-01-17T23:16:35.092Z,"73 km SE of Perryville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-12-30T21:54:04.944Z,-11.3136,166.5204,129.931,4.9,mb,57,63,4.162,0.6,us,us7000j14t,2023-01-15T02:52:59.040Z,"102 km SE of Lata, Solomon Islands",earthquake,10.63,4.248,0.067,71,reviewed,us,us
2022-12-30T21:53:29.889Z,-14.9903,-75.7546,11.94,5.2,mww,116,104,3.167,0.67,us,us7000j14p,2023-01-15T02:58:08.581Z,"67 km WSW of Changuillo, Peru",earthquake,6.47,2.444,0.069,20,reviewed,us,us
2022-12-30T21:52:17.310Z,54.5228,-160.8553,35,2.8,ml,29,194,0.797,0.9,us,us7000j50p,2023-01-27T01:43:22.040Z,"93 km SSW of Sand Point, Alaska",earthquake,2.88,1.842,0.066,30,reviewed,us,us
2022-12-30T21:26:53.520Z,17.9618333333333,-66.8988333333333,8.96,2.7,md,15,201,0.01391,0.17,pr,pr71389888,2022-12-30T21:59:12.500Z,"1 km SE of Guánica, Puerto Rico",earthquake,0.45,0.37,0.218373829193123,7,reviewed,pr,pr
2022-12-30T21:10:38.996Z,1.079,97.0653,27.348,4.2,mb,13,205,0.557,0.39,us,us7000j3pg,2023-01-14T06:04:04.040Z,"155 km SSW of Singkil, Indonesia",earthquake,8.81,9.323,0.264,4,reviewed,us,us
2022-12-30T21:08:26.514Z,51.6138,178.7595,74.791,3.1,ml,19,210,0.339,0.32,us,us7000j50n,2023-01-27T01:37:40.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.5,5.139,0.105,12,reviewed,us,us
2022-12-30T21:02:26.926Z,-52.6851,27.8042,10,5.2,mww,34,102,20.917,0.69,us,us7000j14a,2023-01-07T05:46:41.040Z,"south of Africa",earthquake,6.79,1.846,0.098,10,reviewed,us,us
2022-12-30T20:22:30.507Z,67.1276,-170.0193,33.2,2.8,ml,,,,0.66,ak,ak022gqbnrvp,2023-01-26T15:39:00.040Z,"159 km NNW of Diomede, Alaska",earthquake,,21.1,,,reviewed,ak,ak
2022-12-30T20:16:24.949Z,18.7532,145.283,248.806,4,mb,22,154,5.15,0.84,us,us7000j3pc,2023-01-25T22:45:50.040Z,"Pagan region, Northern Mariana Islands",earthquake,10.68,11.413,0.172,12,reviewed,us,us
2022-12-30T19:43:20.172Z,53.4573,-163.5384,35,2.7,ml,26,205,1.191,0.64,us,us7000j50k,2023-01-25T22:33:34.040Z,"Unimak Island region, Alaska",earthquake,3.02,2.015,0.077,22,reviewed,us,us
2022-12-30T19:40:28.897Z,51.4896,178.6419,67.383,3,ml,20,190,0.428,0.58,us,us7000j50t,2023-01-25T22:25:00.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,10.19,16.278,0.097,14,reviewed,us,us
2022-12-30T18:49:25.070Z,18.6438,-67.0435,108,4.18,md,28,231,0.1888,0.25,pr,pr2022364001,2023-01-25T22:20:30.242Z,"15 km N of Isabela, Puerto Rico",earthquake,1.47,0.94,0.11,25,reviewed,pr,pr
2022-12-30T17:49:49.480Z,19.2036666870117,-155.411163330078,32.4099998474121,3.11,ml,42,154,,0.159999996,hv,hv73287947,2023-01-25T22:18:00.413Z,"7 km E of Pāhala, Hawaii",earthquake,0.64,0.870000005,3.69,30,automatic,hv,hv
2022-12-30T17:47:13.752Z,51.6551,178.707,70.327,2.9,ml,20,211,0.313,0.47,us,us7000j50s,2023-01-25T22:12:07.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,11.82,11.803,0.105,12,reviewed,us,us
2022-12-30T17:43:01.113Z,-5.0236,-77.3878,123.83,4.3,mb,49,67,2.324,0.86,us,us7000j3pb,2023-01-25T21:23:09.040Z,"81 km WSW of Barranca, Peru",earthquake,8.44,7.087,0.106,28,reviewed,us,us
2022-12-30T17:38:12.520Z,17.9503333333333,-66.9633333333333,10.34,2.65,md,24,196,0.05642,0.11,pr,pr71389828,2022-12-30T17:55:02.160Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.37,0.29,0.266441366688002,9,reviewed,pr,pr
2022-12-30T17:06:47.090Z,51.7574,178.6153,99.462,3.1,ml,18,210,0.177,0.36,us,us7000j50q,2023-01-25T21:09:31.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,8.44,5.153,0.105,12,reviewed,us,us
2022-12-30T16:56:59.706Z,53.979,-164.8748,66.251,2.6,ml,15,206,0.522,0.24,us,us7000j50i,2023-01-22T20:45:06.040Z,"Unimak Island region, Alaska",earthquake,5.95,13.751,0.115,10,reviewed,us,us
2022-12-30T16:44:45.298Z,26.9033,141.4839,12.646,4.4,mb,17,125,0.654,0.62,us,us7000j3p9,2023-01-12T17:33:15.040Z,"Bonin Islands, Japan region",earthquake,7.06,4.567,0.219,6,reviewed,us,us
2022-12-30T15:35:50.145Z,18.2323,-103.3504,32.476,4.7,mb,42,103,0.056,1.08,us,us7000j12p,2023-01-22T20:28:20.760Z,"41 km SE of La Placita de Morelos, Mexico",earthquake,5.53,5.219,0.049,129,reviewed,us,us
2022-12-30T15:35:13.580Z,-23.1339,-175.2723,10,4.8,mb,31,76,1.956,0.95,us,us7000j12q,2023-01-22T20:19:37.040Z,"Tonga region",earthquake,12.44,1.856,0.087,41,reviewed,us,us
2022-12-30T15:26:11.781Z,51.7218,-176.8699,75.081,3.7,ml,17,190,0.198,0.21,us,us7000j5b0,2023-01-22T20:15:58.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,10.77,4.978,0.115,10,reviewed,us,us
2022-12-30T14:10:06.152Z,36.1139,139.8576,56.826,4.4,mb,34,136,1.398,0.35,us,us7000j12e,2023-01-14T10:48:26.040Z,"5 km ENE of Sakai, Japan",earthquake,6.33,7.978,0.13,17,reviewed,us,us
2022-12-30T14:08:16.100Z,-26.0535,-179.7577,465.778,4.3,mb,18,118,3.588,0.75,us,us7000j3p6,2023-01-14T08:55:44.040Z,"south of the Fiji Islands",earthquake,15.46,16.87,0.153,13,reviewed,us,us
2022-12-30T13:28:26.243Z,51.7163,-177.3654,77.811,2.6,ml,16,184,0.093,0.34,us,us7000j5az,2023-01-21T10:18:42.040Z,"53 km WSW of Adak, Alaska",earthquake,6.01,4.305,0.128,8,reviewed,us,us
2022-12-30T13:14:47.346Z,52.8194,-170.8001,87.335,2.9,ml,15,163,0.475,0.42,us,us7000j5b7,2023-01-21T10:30:22.040Z,"131 km W of Nikolski, Alaska",earthquake,15.98,21.997,0.081,20,reviewed,us,us
2022-12-30T12:28:38.300Z,19.2416667938232,-155.386169433594,28.5300006866455,2.54999995,md,14,151,,0.140000001,hv,hv73287677,2023-01-21T10:38:30.040Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.83,1.07000005,1.00999999,3,automatic,hv,hv
2022-12-30T12:19:20.383Z,61.0056,-150.0933,36.6,2.8,ml,,,,0.8,ak,ak022gq6vn4p,2023-01-21T10:36:03.965Z,"25 km SSW of Anchorage, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-12-30T12:10:45.211Z,-7.9548,128.8795,35,5,mb,62,56,2.396,0.54,us,us7000j11x,2023-01-14T10:36:17.040Z,"216 km ENE of Lospalos, Timor Leste",earthquake,3.41,1.898,0.067,71,reviewed,us,us
2022-12-30T11:44:05.103Z,22.1303,143.5299,139.615,4.2,mb,31,143,5.093,0.64,us,us7000j3p2,2023-01-16T06:07:43.040Z,"Volcano Islands, Japan region",earthquake,11.94,8.969,0.118,20,reviewed,us,us
2022-12-30T11:29:19.345Z,0.9992,124.4147,215.053,4,mb,16,68,2.609,0.49,us,us7000j3p1,2023-01-13T09:14:06.040Z,"Minahasa, Sulawesi, Indonesia",earthquake,9.57,10.245,0.164,10,reviewed,us,us
2022-12-30T11:00:19.549Z,29.2691,130.3861,38.774,4,mb,20,126,2.23,0.68,us,us7000j3p0,2023-01-13T08:07:31.040Z,"107 km S of Yudomari, Japan",earthquake,5.73,11.455,0.196,7,reviewed,us,us
2022-12-30T10:51:11.058Z,53.4129,-165.118,35,2.5,ml,19,259,0.816,0.39,us,us7000j5ay,2023-01-23T12:19:05.040Z,"91 km SSE of Akutan, Alaska",earthquake,3.89,2.014,0.105,12,reviewed,us,us
2022-12-30T10:15:02.340Z,18.8508333333333,-65.0306666666667,13.18,3.07,md,7,266,0.5007,0.25,pr,pr71389718,2022-12-30T17:42:59.120Z,"Virgin Islands region",earthquake,2.03,3.58,0.0473704511311357,6,reviewed,pr,pr
2022-12-30T09:42:09.278Z,-21.8971,-174.7611,22.64,5.4,mww,82,45,0.833,0.67,us,us7000j11e,2023-01-26T12:04:30.322Z,"65 km SSE of ‘Ohonua, Tonga",earthquake,7.45,4.744,0.083,14,reviewed,us,us
2022-12-30T08:13:20.446Z,21.917,94.4673,99.728,4.2,mb,20,165,2.64,0.33,us,us7000j118,2023-01-12T13:29:57.040Z,"Myanmar",earthquake,15.92,13.518,0.176,9,reviewed,us,us
2022-12-30T08:09:09.064Z,55.097,-157.6129,25.8,2.6,ml,,,,0.42,ak,ak022gq4frme,2023-01-21T02:05:08.379Z,"132 km SE of Perryville, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2022-12-30T08:01:51.097Z,55.8552,-159.2696,71.4,2.5,ml,,,,0.4,ak,ak022gq4e45y,2023-01-25T06:52:14.040Z,"Alaska Peninsula",earthquake,,0.3,,,reviewed,ak,ak
2022-12-30T07:28:41.620Z,51.4146,-176.0902,35,3.7,ml,27,203,0.489,0.4,us,us7000j5kq,2023-01-25T06:59:48.040Z,"63 km SE of Adak, Alaska",earthquake,3.08,2.005,0.105,12,reviewed,us,us
2022-12-30T06:47:45.290Z,-0.1964,97.2636,16.955,4.6,mb,42,190,1.523,0.81,us,us7000j10t,2023-01-12T13:15:19.040Z,"272 km SW of Sibolga, Indonesia",earthquake,9.02,5.639,0.114,26,reviewed,us,us
2022-12-30T06:27:34.018Z,50.5818,153.4522,220.634,4.1,mb,32,170,3.652,0.53,us,us7000j3ny,2023-01-12T13:11:13.040Z,"189 km W of Severo-Kuril’sk, Russia",earthquake,15.53,10.833,0.117,20,reviewed,us,us
2022-12-30T06:10:23.444Z,53.9955,-164.2715,35,2.5,ml,32,194,0.512,0.82,us,us7000j5kp,2023-01-25T06:57:42.040Z,"99 km E of Akutan, Alaska",earthquake,2.27,2.008,0.085,18,reviewed,us,us
2022-12-30T06:04:31.525Z,-34.0651,77.7691,10,4.8,mb,28,71,3.727,0.59,us,us7000j3nw,2023-01-12T12:56:49.040Z,"Mid-Indian Ridge",earthquake,5.89,1.857,0.127,19,reviewed,us,us
2022-12-30T05:19:44.350Z,0.8108,99.7314,152.994,4.2,mb,20,92,1.394,0.65,us,us7000j3nv,2023-01-12T12:33:13.040Z,"81 km SE of Padangsidempuan, Indonesia",earthquake,7.61,8.151,0.176,9,reviewed,us,us
2022-12-30T05:19:18.616Z,-45.8405,-76.402,12.929,5.3,mww,72,141,2.146,0.58,us,us7000j10i,2023-01-12T12:28:19.040Z,"Off the coast of Aisen, Chile",earthquake,8.82,4.482,0.05,39,reviewed,us,us
2022-12-30T04:57:20.274Z,60.6937,-43.9886,10,4.6,mb,69,49,0.84,0.68,us,us7000j103,2023-01-22T05:30:41.040Z,"92 km NE of Nanortalik, Greenland",earthquake,5.43,1.863,0.042,168,reviewed,us,us
2022-12-30T04:33:52.652Z,-7.0561,102.806,10,5,mb,49,48,4.537,0.6,us,us7000j0zy,2023-01-22T05:26:40.040Z,"southwest of Sumatra, Indonesia",earthquake,7.32,1.595,0.097,38,reviewed,us,us
2022-12-30T04:16:55.929Z,-0.2207,97.3016,10,5,mb,69,71,1.539,0.67,us,us7000j0zu,2023-01-22T04:59:55.040Z,"Kepulauan Batu, Indonesia",earthquake,7.92,1.808,0.07,67,reviewed,us,us
2022-12-30T03:53:27.720Z,3.7982,97.7095,56.501,4.6,mb,16,128,1.612,0.98,us,us7000j3ns,2023-01-11T23:29:20.040Z,"northern Sumatra, Indonesia",earthquake,7.35,8.291,0.245,6,reviewed,us,us
2022-12-30T03:48:49.260Z,17.9418333333333,-66.9585,9.77,2.47,md,25,212,0.05625,0.12,pr,pr71389673,2022-12-30T18:04:48.730Z,"Puerto Rico",earthquake,0.36,0.28,0.0676009295859195,9,reviewed,pr,pr
2022-12-30T01:49:19.108Z,-27.6295,-70.1708,91.899,4.5,mwr,47,67,0.067,0.67,us,us7000j0zf,2023-01-22T04:55:00.040Z,"33 km SSE of Copiapó, Chile",earthquake,5.62,3.64,,,reviewed,us,guc
2022-12-30T01:45:16.195Z,36.6977,71.4086,181.299,4.2,mb,56,69,2.731,0.98,us,us7000j0ze,2023-01-22T04:48:31.040Z,"11 km W of Ashkāsham, Afghanistan",earthquake,7.59,7.207,0.099,28,reviewed,us,us
2022-12-30T01:19:39.630Z,18.8496,-64.6375,11,3.77,md,22,215,0.5907,0.41,pr,pr2022364000,2023-01-22T04:45:09.040Z,"59 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1.23,2.14,0.13,15,reviewed,pr,pr
2022-12-30T00:17:18.372Z,63.9644,-147.4612,10.5,3,ml,,,,0.83,ak,ak022gpzq0by,2023-01-21T01:31:26.359Z,"61 km SW of Harding-Birch Lakes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-12-29T23:58:58.929Z,-56.8827,-24.7879,10,4.2,mb,12,129,17.443,0.28,us,us7000j3mg,2023-01-14T03:50:13.040Z,"South Sandwich Islands region",earthquake,15.42,1.947,0.187,8,reviewed,us,us
2022-12-29T23:26:47.453Z,-0.2127,97.3082,10,5.3,mb,165,40,1.53,0.57,us,us7000j0y6,2023-01-15T03:22:52.040Z,"271 km SW of Sibolga, Indonesia",earthquake,3.61,1.779,0.051,129,reviewed,us,us
2022-12-29T23:03:35.160Z,37.6516667,-119.3848333,7.88,2.61,md,51,42,0.2433,0.11,nc,nc73826571,2023-01-09T23:07:48.040Z,"20km ESE of Yosemite Valley, CA",earthquake,0.19,1.55,0.223,53,reviewed,nc,nc
2022-12-29T22:48:13.804Z,14.6756,144.3595,10.981,4.3,mb,18,128,1.187,0.8,us,us7000j3ma,2023-01-13T05:32:50.040Z,"138 km NNW of Dededo Village, Guam",earthquake,8.51,4.393,0.237,5,reviewed,us,us
2022-12-29T22:38:30.849Z,62.0817,-149.4858,43.8,2.5,ml,,,,0.56,ak,ak022gopeq4s,2023-01-17T21:01:05.548Z,"21 km ESE of Susitna North, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-12-29T22:26:39.858Z,-57.6536,-27.3016,10,4.2,mb,13,110,6.164,0.44,us,us7000j3mf,2023-01-14T03:44:48.040Z,"South Sandwich Islands region",earthquake,10.91,1.884,0.186,8,reviewed,us,us
2022-12-29T22:12:33.990Z,18.4691,-68.729,121,4.11,md,25,153,0.3505,0.53,pr,pr2022363000,2023-01-07T05:10:16.040Z,"7 km NW of San Rafael del Yuma, Dominican Republic",earthquake,2.3,1.68,0.14,21,reviewed,pr,pr
2022-12-29T21:12:44.670Z,18.0156666666667,-65.3868333333333,18.66,2.51,md,6,226,0.1775,0.19,pr,pr71389593,2022-12-29T21:31:58.280Z,"12 km SE of Esperanza, Puerto Rico",earthquake,1.36,0.73,0.0988879560739153,4,reviewed,pr,pr
2022-12-29T21:11:57.223Z,36.3156,22.1126,10,4.1,mwr,100,40,0.874,0.6,us,us7000j0x4,2023-01-07T05:08:02.040Z,"southern Greece",earthquake,5.28,1.838,0.052,36,reviewed,us,us
2022-12-29T20:30:24.927Z,54.8878,-164.7573,135.427,2.6,ml,24,192,0.298,0.2,us,us7000j4zl,2023-01-25T20:10:36.040Z,"86 km W of False Pass, Alaska",earthquake,12.68,7.862,0.148,6,reviewed,us,us
2022-12-29T19:25:26.640Z,50.0676,-179.3937,10,3.9,mb,57,210,1.533,1.19,us,us7000j0zm,2023-01-26T14:43:46.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,6.22,1.962,0.107,23,reviewed,us,us
2022-12-29T18:34:38.330Z,17.9801666666667,-66.9448333333333,9.73,2.82,md,31,161,0.03534,0.21,pr,pr71389588,2023-01-26T14:12:37.040Z,"3 km WSW of Fuig, Puerto Rico",earthquake,0.32,0.49,0.296488064281917,16,reviewed,pr,pr
2022-12-29T18:18:32.432Z,-30.7743,-69.0394,118.128,4.4,mb,45,70,0.827,0.92,us,us7000j0vu,2023-01-26T14:14:31.040Z,"65 km SSW of San José de Jáchal, Argentina",earthquake,6.14,5.743,0.268,4,reviewed,us,us
2022-12-29T17:44:23.738Z,-30.3962,-177.5678,24.228,4.4,mb,17,187,1.171,0.68,us,us7000j3m8,2023-01-16T21:13:07.040Z,"Kermadec Islands, New Zealand",earthquake,14.62,6.931,0.204,8,reviewed,us,us
2022-12-29T17:17:29.200Z,40.5995,-124.0883333,17.5,2.54,md,29,56,0.09628,0.13,nc,nc73826471,2023-01-25T20:04:17.040Z,"6km N of Hydesville, CA",earthquake,0.24,0.41,0.144,31,reviewed,nc,nc
2022-12-29T16:52:35.854Z,2.0797,127.1383,104.677,4.9,mb,123,80,1.319,0.9,us,us7000j0va,2023-01-25T20:57:57.040Z,"104 km WNW of Tobelo, Indonesia",earthquake,6.89,5.172,0.055,114,reviewed,us,us
2022-12-29T16:51:34.385Z,-18.8754,169.2904,245.491,4.6,mb,141,67,4.1,0.73,us,us7000j0v9,2023-01-25T20:54:48.040Z,"73 km N of Isangel, Vanuatu",earthquake,8.77,6.041,0.042,186,reviewed,us,us
2022-12-29T16:29:32.989Z,53.2558,-164.1594,35,2.6,ml,19,221,1.245,0.39,us,us7000j4zk,2023-01-25T20:35:55.040Z,"Unimak Island region, Alaska",earthquake,5.6,2.018,0.088,17,reviewed,us,us
2022-12-29T16:16:45.340Z,36.2561667,-119.7006667,23.43,2.47,md,32,99,0.2653,0.13,nc,nc73826451,2023-01-09T11:51:13.103Z,"6km S of Armona, CA",earthquake,0.37,0.58,0.298,39,reviewed,nc,nc
2022-12-29T16:02:04.296Z,59.6021,-152.3368,57.8,2.5,ml,,,,0.46,ak,ak022golmco8,2023-01-25T20:25:56.040Z,"34 km SW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-12-29T15:58:02.340Z,19.25,-155.3925,32.59,2.55,ml,46,120,,0.13,hv,hv73286577,2023-01-25T20:22:29.040Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.48,0.54,0.2043970094254,18,reviewed,hv,hv
2022-12-29T15:57:04.230Z,6.2459,126.3208,126.906,4.6,mb,24,121,1.101,0.9,us,us7000j3m5,2023-01-25T20:19:44.040Z,"Mindanao, Philippines",earthquake,9.05,7.585,0.164,11,reviewed,us,us
2022-12-29T15:11:01.069Z,39.4033,15.2604,16.056,4.5,mb,88,53,0.729,0.64,us,us7000j0up,2023-01-25T20:06:08.040Z,"55 km WSW of Cittadella del Capo, Italy",earthquake,4.09,3.763,0.093,36,reviewed,us,us
2022-12-29T14:28:45.940Z,53.9026,-161.2893,10,3,ml,10,255,1.23,1.02,us,us7000j4b5,2023-01-22T20:13:16.040Z,"145 km SSE of King Cove, Alaska",earthquake,5.38,2.016,0.148,6,reviewed,us,us
2022-12-29T13:35:53.155Z,-3.0421,127.7816,45.282,4.4,mb,18,69,3.811,0.58,us,us7000j0ub,2023-01-22T20:11:00.040Z,"84 km NNW of Ambon, Indonesia",earthquake,7.93,9.086,0.19,9,reviewed,us,us
2022-12-29T13:13:36.794Z,6.2316,126.1831,140.887,5.2,mww,115,76,1.026,0.69,us,us7000j0u9,2023-01-22T20:08:59.417Z,"Mindanao, Philippines",earthquake,6.39,5.246,0.071,19,reviewed,us,us
2022-12-29T12:38:53.696Z,39.4135,15.1807,10,4.2,mb,59,73,0.759,0.79,us,us7000j0tz,2023-01-26T12:29:06.232Z,"southern Italy",earthquake,3.06,1.856,0.142,14,reviewed,us,us
2022-12-29T11:23:16.650Z,18.5761666666667,-65.6608333333333,35.36,2.81,md,9,215,0.3576,0.14,pr,pr71389558,2022-12-29T12:40:41.410Z,"23 km NNE of Luquillo, Puerto Rico",earthquake,1.16,2.75,0.0432372625681849,6,reviewed,pr,pr
2022-12-29T11:22:54.356Z,11.6895,140.9697,10,4.6,mb,38,110,4.248,0.54,us,us7000j0tq,2023-01-26T12:21:24.040Z,"State of Yap, Federated States of Micronesia",earthquake,11.9,1.898,0.111,24,reviewed,us,us
2022-12-29T10:54:13.605Z,31.60763256,-104.5322869,8.033959961,2.8,ml,53,84,0.06672544782,0.2,tx,tx2022zmfs,2023-01-26T12:17:46.040Z,"64 km SSW of Whites City, New Mexico",earthquake,0.7955365370000002,0.764097797,0,7,reviewed,tx,tx
2022-12-29T10:35:44.735Z,-19.2254,-177.3468,572.65,4.3,mb,24,90,3.219,0.36,us,us7000j3m3,2023-01-26T14:33:07.040Z,"Fiji region",earthquake,14.62,10.922,0.138,15,reviewed,us,us
2022-12-29T10:22:18.190Z,19.3288333333333,-155.133666666667,2.67,2.83,ml,31,104,,0.1,hv,hv73286307,2023-01-26T12:12:17.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.25,0.54,0.180865505106352,17,reviewed,hv,hv
2022-12-29T10:21:55.380Z,19.329,-155.128166666667,5.82,2.54,ml,31,112,,0.1,hv,hv73286302,2023-01-26T12:07:54.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.36,0.76,0.161990186551191,28,reviewed,hv,hv
2022-12-29T08:07:52.147Z,-7.1715,122.4614,10.067,4.5,mb,34,106,1.472,0.65,us,us7000j0sv,2023-01-25T07:06:53.040Z,"Flores Sea",earthquake,6.62,2.796,0.135,18,reviewed,us,us
